y_true,clean,gray,n,CR,arm
190,0.8666666666666667,0.013333333333333334,150,0.8533333333333334,convnext_tiny_in1k
191,0.9866666666666667,0.92,150,0.06666666666666665,convnext_tiny_in1k
192,0.76,0.5666666666666667,150,0.19333333333333336,convnext_tiny_in1k
193,0.9333333333333333,0.86,150,0.07333333333333336,convnext_tiny_in1k
194,0.8933333333333333,0.2,150,0.6933333333333334,convnext_tiny_in1k
195,0.7133333333333334,0.44666666666666666,150,0.2666666666666667,convnext_tiny_in1k
196,0.74,0.5866666666666667,150,0.15333333333333332,convnext_tiny_in1k
197,0.8866666666666667,0.7533333333333333,150,0.13333333333333341,convnext_tiny_in1k
198,0.8866666666666667,0.7866666666666666,150,0.10000000000000009,convnext_tiny_in1k
199,0.9666666666666667,0.0,150,0.9666666666666667,convnext_tiny_in1k
0,0.6866666666666666,0.26,150,0.42666666666666664,vit_small_in1k
1,0.7933333333333333,0.58,150,0.21333333333333337,vit_small_in1k
2,0.7714285714285715,0.7,140,0.07142857142857151,vit_small_in1k
3,0.8533333333333334,0.46,150,0.39333333333333337,vit_small_in1k
4,0.8285714285714286,0.6285714285714286,70,0.20000000000000007,vit_small_in1k
5,0.8727272727272727,0.8363636363636363,55,0.036363636363636376,vit_small_in1k
6,0.9391304347826087,0.41739130434782606,115,0.5217391304347827,vit_small_in1k
7,0.8555555555555555,0.3888888888888889,90,0.4666666666666666,vit_small_in1k
8,0.46206896551724136,0.4413793103448276,145,0.02068965517241378,vit_small_in1k
9,0.8866666666666667,0.006666666666666667,150,0.88,vit_small_in1k
10,0.5466666666666666,0.29333333333333333,150,0.2533333333333333,vit_small_in1k
11,0.9692307692307692,0.007692307692307693,130,0.9615384615384616,vit_small_in1k
12,0.94,0.6,150,0.33999999999999997,vit_small_in1k
13,0.96,0.0,150,0.96,vit_small_in1k
14,0.9142857142857143,0.0,140,0.9142857142857143,vit_small_in1k
15,0.9,0.0,140,0.9,vit_small_in1k
16,0.9407407407407408,0.022222222222222223,135,0.9185185185185185,vit_small_in1k
17,1.0,0.21333333333333335,75,0.7866666666666666,vit_small_in1k
18,0.9241379310344827,0.296551724137931,145,0.6275862068965516,vit_small_in1k
19,0.8896551724137931,0.0,145,0.8896551724137931,vit_small_in1k
20,0.9466666666666667,0.16666666666666666,150,0.78,vit_small_in1k
21,0.676923076923077,0.18461538461538463,130,0.49230769230769234,vit_small_in1k
22,0.5793103448275863,0.35172413793103446,145,0.2275862068965518,vit_small_in1k
23,0.9272727272727272,0.44545454545454544,110,0.4818181818181818,vit_small_in1k
24,0.48,0.52,150,-0.040000000000000036,vit_small_in1k
25,0.82,0.09333333333333334,150,0.7266666666666666,vit_small_in1k
26,0.42,0.2,150,0.21999999999999997,vit_small_in1k
27,0.9724137931034482,0.9517241379310345,145,0.020689655172413723,vit_small_in1k
28,0.4266666666666667,0.37333333333333335,150,0.053333333333333344,vit_small_in1k
29,0.35333333333333333,0.28,150,0.0733333333333333,vit_small_in1k
30,0.82,0.2733333333333333,150,0.5466666666666666,vit_small_in1k
31,0.6956521739130435,0.034782608695652174,115,0.6608695652173913,vit_small_in1k
32,0.7931034482758621,0.21379310344827587,145,0.5793103448275863,vit_small_in1k
33,0.9379310344827586,0.2896551724137931,145,0.6482758620689655,vit_small_in1k
34,0.9533333333333334,0.013333333333333334,150,0.9400000000000001,vit_small_in1k
35,0.9933333333333333,0.8333333333333334,150,0.15999999999999992,vit_small_in1k
36,0.5586206896551724,0.10344827586206896,145,0.45517241379310347,vit_small_in1k
37,0.7733333333333333,0.013333333333333334,150,0.76,vit_small_in1k
38,0.46206896551724136,0.35172413793103446,145,0.1103448275862069,vit_small_in1k
39,0.68,0.5333333333333333,150,0.14666666666666672,vit_small_in1k
40,0.8733333333333333,0.4866666666666667,150,0.3866666666666666,vit_small_in1k
41,0.86,0.0,150,0.86,vit_small_in1k
42,0.5379310344827586,0.020689655172413793,145,0.5172413793103448,vit_small_in1k
43,0.7333333333333333,0.44,150,0.2933333333333333,vit_small_in1k
44,0.6133333333333333,0.7466666666666667,150,-0.13333333333333341,vit_small_in1k
45,0.92,0.7533333333333333,150,0.16666666666666674,vit_small_in1k
46,0.94,0.006666666666666667,150,0.9333333333333332,vit_small_in1k
47,1.0,0.05333333333333334,150,0.9466666666666667,vit_small_in1k
48,0.7066666666666667,0.013333333333333334,150,0.6933333333333334,vit_small_in1k
49,0.8333333333333334,0.32666666666666666,150,0.5066666666666667,vit_small_in1k
50,0.7533333333333333,0.4533333333333333,150,0.3,vit_small_in1k
51,0.9266666666666666,0.47333333333333333,150,0.4533333333333333,vit_small_in1k
52,0.9666666666666667,0.7,150,0.2666666666666667,vit_small_in1k
53,0.8866666666666667,0.0,150,0.8866666666666667,vit_small_in1k
54,0.8933333333333333,0.12,150,0.7733333333333333,vit_small_in1k
55,0.92,0.02666666666666667,150,0.8933333333333334,vit_small_in1k
56,1.0,0.07333333333333333,150,0.9266666666666666,vit_small_in1k
57,0.8571428571428571,0.38571428571428573,140,0.47142857142857136,vit_small_in1k
58,0.24666666666666667,0.2,150,0.04666666666666666,vit_small_in1k
59,0.5103448275862069,0.2,145,0.3103448275862069,vit_small_in1k
60,0.96,0.48,150,0.48,vit_small_in1k
61,0.37333333333333335,0.013333333333333334,150,0.36000000000000004,vit_small_in1k
62,0.8666666666666667,0.92,150,-0.053333333333333344,vit_small_in1k
63,0.5533333333333333,0.07333333333333333,150,0.48,vit_small_in1k
64,0.58,0.24,100,0.33999999999999997,vit_small_in1k
65,0.6733333333333333,0.41333333333333333,150,0.26,vit_small_in1k
66,0.7466666666666667,0.4066666666666667,150,0.34,vit_small_in1k
67,0.68,0.2,150,0.48000000000000004,vit_small_in1k
68,0.7933333333333333,0.21333333333333335,150,0.58,vit_small_in1k
69,0.9933333333333333,0.0,150,0.9933333333333333,vit_small_in1k
70,0.47333333333333333,0.41333333333333333,150,0.06,vit_small_in1k
71,0.5266666666666666,0.4266666666666667,150,0.09999999999999992,vit_small_in1k
72,0.8933333333333333,0.30666666666666664,150,0.5866666666666667,vit_small_in1k
73,0.9866666666666667,0.02666666666666667,150,0.9600000000000001,vit_small_in1k
74,0.9777777777777777,0.05925925925925926,135,0.9185185185185185,vit_small_in1k
75,0.94,0.76,150,0.17999999999999994,vit_small_in1k
76,0.9133333333333333,0.0,150,0.9133333333333333,vit_small_in1k
77,0.8413793103448276,0.696551724137931,145,0.14482758620689662,vit_small_in1k
78,0.8533333333333334,0.6666666666666666,150,0.18666666666666676,vit_small_in1k
79,0.8733333333333333,0.5,150,0.3733333333333333,vit_small_in1k
80,0.8933333333333333,0.8866666666666667,150,0.006666666666666599,vit_small_in1k
81,0.82,0.12666666666666668,150,0.6933333333333332,vit_small_in1k
82,0.9266666666666666,0.0,150,0.9266666666666666,vit_small_in1k
83,0.9304347826086956,0.10434782608695652,115,0.8260869565217391,vit_small_in1k
84,0.92,0.54,150,0.38,vit_small_in1k
85,0.8933333333333333,0.9066666666666666,150,-0.013333333333333308,vit_small_in1k
86,0.82,0.17333333333333334,150,0.6466666666666666,vit_small_in1k
87,0.9,0.02666666666666667,150,0.8733333333333334,vit_small_in1k
88,0.7933333333333333,0.7466666666666667,150,0.046666666666666634,vit_small_in1k
89,0.9,0.5466666666666666,150,0.3533333333333334,vit_small_in1k
90,0.5266666666666666,0.7533333333333333,150,-0.22666666666666668,vit_small_in1k
91,0.7133333333333334,0.42,150,0.2933333333333334,vit_small_in1k
92,0.98,0.8533333333333334,150,0.1266666666666666,vit_small_in1k
93,0.9466666666666667,0.5933333333333334,150,0.3533333333333333,vit_small_in1k
94,0.88,0.0,150,0.88,vit_small_in1k
95,0.7333333333333333,0.0,150,0.7333333333333333,vit_small_in1k
96,0.7379310344827587,0.0,145,0.7379310344827587,vit_small_in1k
97,0.88,0.0,150,0.88,vit_small_in1k
98,0.88,0.24,150,0.64,vit_small_in1k
99,0.96,0.8733333333333333,150,0.08666666666666667,vit_small_in1k
100,0.96,0.75,100,0.20999999999999996,vit_small_in1k
101,0.41333333333333333,0.21333333333333335,150,0.19999999999999998,vit_small_in1k
102,0.54,0.4,150,0.14,vit_small_in1k
103,0.6933333333333334,0.4866666666666667,150,0.20666666666666667,vit_small_in1k
104,0.6105263157894737,0.8736842105263158,95,-0.26315789473684215,vit_small_in1k
105,0.9733333333333334,0.62,150,0.3533333333333334,vit_small_in1k
106,0.4266666666666667,0.2733333333333333,150,0.15333333333333338,vit_small_in1k
107,0.7866666666666666,0.7733333333333333,150,0.013333333333333308,vit_small_in1k
108,0.9,0.013333333333333334,150,0.8866666666666667,vit_small_in1k
109,0.9333333333333333,0.9733333333333334,150,-0.040000000000000036,vit_small_in1k
110,0.6133333333333333,0.30666666666666664,150,0.30666666666666664,vit_small_in1k
111,0.6466666666666666,0.7466666666666667,150,-0.10000000000000009,vit_small_in1k
112,0.93,0.63,100,0.30000000000000004,vit_small_in1k
113,0.9066666666666666,0.8066666666666666,150,0.09999999999999998,vit_small_in1k
114,0.6206896551724138,0.296551724137931,145,0.3241379310344828,vit_small_in1k
115,0.7,0.02666666666666667,150,0.6733333333333333,vit_small_in1k
116,0.6827586206896552,0.3310344827586207,145,0.3517241379310345,vit_small_in1k
117,0.6,0.09333333333333334,150,0.5066666666666666,vit_small_in1k
118,0.5862068965517241,0.013793103448275862,145,0.5724137931034482,vit_small_in1k
119,0.74,0.17333333333333334,150,0.5666666666666667,vit_small_in1k
120,0.6933333333333334,0.32666666666666666,150,0.3666666666666667,vit_small_in1k
121,0.88,0.5,150,0.38,vit_small_in1k
122,0.8066666666666666,0.14666666666666667,150,0.6599999999999999,vit_small_in1k
123,0.8137931034482758,0.2206896551724138,145,0.593103448275862,vit_small_in1k
124,0.8413793103448276,0.6137931034482759,145,0.22758620689655173,vit_small_in1k
125,0.7266666666666667,0.06666666666666667,150,0.66,vit_small_in1k
126,0.8066666666666666,0.06666666666666667,150,0.74,vit_small_in1k
127,0.7666666666666667,0.5,150,0.2666666666666667,vit_small_in1k
128,0.76,0.18666666666666668,150,0.5733333333333334,vit_small_in1k
129,0.6066666666666667,0.08666666666666667,150,0.52,vit_small_in1k
130,0.6466666666666666,0.5466666666666666,150,0.09999999999999998,vit_small_in1k
131,0.88,0.46,150,0.42,vit_small_in1k
132,0.8733333333333333,0.17333333333333334,150,0.7,vit_small_in1k
133,0.94,0.0,150,0.94,vit_small_in1k
134,0.52,0.4066666666666667,150,0.11333333333333334,vit_small_in1k
135,0.72,0.02666666666666667,150,0.6933333333333334,vit_small_in1k
136,0.64,0.17333333333333334,150,0.4666666666666667,vit_small_in1k
137,0.7933333333333333,0.18666666666666668,150,0.6066666666666667,vit_small_in1k
138,0.9066666666666666,0.0,150,0.9066666666666666,vit_small_in1k
139,0.92,0.0,150,0.92,vit_small_in1k
140,0.8137931034482758,0.2482758620689655,145,0.5655172413793104,vit_small_in1k
141,0.49333333333333335,0.3466666666666667,150,0.14666666666666667,vit_small_in1k
142,0.5266666666666666,0.15333333333333332,150,0.3733333333333333,vit_small_in1k
143,0.3466666666666667,0.04,150,0.3066666666666667,vit_small_in1k
144,0.6533333333333333,0.3,150,0.35333333333333333,vit_small_in1k
145,0.54,0.013333333333333334,150,0.5266666666666667,vit_small_in1k
146,0.8666666666666667,0.28,150,0.5866666666666667,vit_small_in1k
147,0.9333333333333333,0.08666666666666667,150,0.8466666666666667,vit_small_in1k
148,0.9241379310344827,0.1103448275862069,145,0.8137931034482758,vit_small_in1k
149,0.8933333333333333,0.7066666666666667,150,0.18666666666666665,vit_small_in1k
150,0.8761904761904762,0.5428571428571428,105,0.33333333333333337,vit_small_in1k
151,0.7666666666666667,0.25333333333333335,150,0.5133333333333334,vit_small_in1k
152,0.8137931034482758,0.0,145,0.8137931034482758,vit_small_in1k
153,0.8066666666666666,0.03333333333333333,150,0.7733333333333333,vit_small_in1k
154,0.68,0.35333333333333333,150,0.3266666666666667,vit_small_in1k
155,0.9266666666666666,0.0,150,0.9266666666666666,vit_small_in1k
156,0.7724137931034483,0.0,145,0.7724137931034483,vit_small_in1k
157,0.9666666666666667,0.0,150,0.9666666666666667,vit_small_in1k
158,0.9866666666666667,0.8733333333333333,150,0.1133333333333334,vit_small_in1k
159,0.993103448275862,0.3724137931034483,145,0.6206896551724137,vit_small_in1k
160,0.86,0.0,150,0.86,vit_small_in1k
161,0.8066666666666666,0.0,150,0.8066666666666666,vit_small_in1k
162,0.9466666666666667,0.0,150,0.9466666666666667,vit_small_in1k
163,0.94,0.13333333333333333,150,0.8066666666666666,vit_small_in1k
164,0.9,0.02,150,0.88,vit_small_in1k
165,0.8896551724137931,0.013793103448275862,145,0.8758620689655172,vit_small_in1k
166,0.64,0.0,150,0.64,vit_small_in1k
167,0.903448275862069,0.0,145,0.903448275862069,vit_small_in1k
168,0.9862068965517241,0.0,145,0.9862068965517241,vit_small_in1k
169,0.7933333333333333,0.0,150,0.7933333333333333,vit_small_in1k
170,0.9266666666666666,0.09333333333333334,150,0.8333333333333333,vit_small_in1k
171,0.8666666666666667,0.0,150,0.8666666666666667,vit_small_in1k
172,0.5533333333333333,0.02,150,0.5333333333333333,vit_small_in1k
173,0.8266666666666667,0.013333333333333334,150,0.8133333333333334,vit_small_in1k
174,0.7266666666666667,0.0,150,0.7266666666666667,vit_small_in1k
175,0.96,0.0,150,0.96,vit_small_in1k
176,0.98,0.0,150,0.98,vit_small_in1k
177,0.8538461538461538,0.2230769230769231,130,0.6307692307692307,vit_small_in1k
178,0.6413793103448275,0.006896551724137931,145,0.6344827586206896,vit_small_in1k
179,0.8,0.0,150,0.8,vit_small_in1k
180,0.9172413793103448,0.18620689655172415,145,0.7310344827586206,vit_small_in1k
181,0.8666666666666667,0.013333333333333334,150,0.8533333333333334,vit_small_in1k
182,0.9,0.6066666666666667,150,0.29333333333333333,vit_small_in1k
183,0.7333333333333333,0.78,150,-0.046666666666666745,vit_small_in1k
184,0.94,0.54,150,0.3999999999999999,vit_small_in1k
185,0.9666666666666667,0.12666666666666668,150,0.84,vit_small_in1k
186,0.82,0.76,100,0.05999999999999994,vit_small_in1k
187,0.9866666666666667,0.5733333333333334,150,0.41333333333333333,vit_small_in1k
188,1.0,0.7666666666666667,150,0.23333333333333328,vit_small_in1k
189,0.9310344827586207,0.9448275862068966,145,-0.01379310344827589,vit_small_in1k
190,0.86,0.07333333333333333,150,0.7866666666666666,vit_small_in1k
191,0.96,0.8733333333333333,150,0.08666666666666667,vit_small_in1k
192,0.7,0.4866666666666667,150,0.21333333333333326,vit_small_in1k
193,0.94,0.7933333333333333,150,0.1466666666666666,vit_small_in1k
194,0.9466666666666667,0.04666666666666667,150,0.9,vit_small_in1k
195,0.5866666666666667,0.18666666666666668,150,0.4,vit_small_in1k
196,0.7866666666666666,0.4866666666666667,150,0.29999999999999993,vit_small_in1k
197,0.8533333333333334,0.6866666666666666,150,0.16666666666666674,vit_small_in1k
198,0.7933333333333333,0.46,150,0.3333333333333333,vit_small_in1k
199,0.94,0.0,150,0.94,vit_small_in1k
0,0.82,0.5,150,0.31999999999999995,swin_tiny
1,0.8266666666666667,0.72,150,0.10666666666666669,swin_tiny
2,0.9571428571428572,0.9214285714285714,140,0.03571428571428581,swin_tiny
3,0.9333333333333333,0.7666666666666667,150,0.16666666666666663,swin_tiny
4,0.8857142857142857,0.7142857142857143,70,0.17142857142857137,swin_tiny
5,0.9636363636363636,0.9818181818181818,55,-0.018181818181818188,swin_tiny
6,1.0,0.6695652173913044,115,0.33043478260869563,swin_tiny
7,0.9777777777777777,0.5111111111111111,90,0.4666666666666667,swin_tiny
8,0.5379310344827586,0.3724137931034483,145,0.1655172413793103,swin_tiny
9,0.9733333333333334,0.013333333333333334,150,0.9600000000000001,swin_tiny
10,0.6266666666666667,0.18666666666666668,150,0.44000000000000006,swin_tiny
11,0.9846153846153847,0.06153846153846154,130,0.9230769230769231,swin_tiny
12,0.96,0.8666666666666667,150,0.09333333333333327,swin_tiny
13,0.9666666666666667,0.0,150,0.9666666666666667,swin_tiny
14,0.9357142857142857,0.0,140,0.9357142857142857,swin_tiny
15,0.9428571428571428,0.0,140,0.9428571428571428,swin_tiny
16,0.9851851851851852,0.08888888888888889,135,0.8962962962962963,swin_tiny
17,1.0,0.7733333333333333,75,0.22666666666666668,swin_tiny
18,0.903448275862069,0.496551724137931,145,0.40689655172413797,swin_tiny
19,0.9310344827586207,0.0,145,0.9310344827586207,swin_tiny
20,0.98,0.35333333333333333,150,0.6266666666666667,swin_tiny
21,0.6538461538461539,0.16153846153846155,130,0.49230769230769234,swin_tiny
22,0.6827586206896552,0.4896551724137931,145,0.19310344827586212,swin_tiny
23,0.8727272727272727,0.32727272727272727,110,0.5454545454545454,swin_tiny
24,0.7266666666666667,0.5866666666666667,150,0.14,swin_tiny
25,0.9266666666666666,0.07333333333333333,150,0.8533333333333333,swin_tiny
26,0.38,0.36666666666666664,150,0.013333333333333364,swin_tiny
27,0.9517241379310345,0.896551724137931,145,0.05517241379310345,swin_tiny
28,0.43333333333333335,0.44,150,-0.006666666666666654,swin_tiny
29,0.4,0.32666666666666666,150,0.07333333333333336,swin_tiny
30,0.8533333333333334,0.5733333333333334,150,0.28,swin_tiny
31,0.8,0.22608695652173913,115,0.5739130434782609,swin_tiny
32,0.896551724137931,0.4413793103448276,145,0.45517241379310347,swin_tiny
33,0.9586206896551724,0.46206896551724136,145,0.4965517241379311,swin_tiny
34,1.0,0.4,150,0.6,swin_tiny
35,0.9733333333333334,0.9266666666666666,150,0.046666666666666745,swin_tiny
36,0.6,0.3310344827586207,145,0.2689655172413793,swin_tiny
37,0.84,0.006666666666666667,150,0.8333333333333333,swin_tiny
38,0.5103448275862069,0.38620689655172413,145,0.12413793103448278,swin_tiny
39,0.7066666666666667,0.5666666666666667,150,0.14,swin_tiny
40,0.8666666666666667,0.6466666666666666,150,0.22000000000000008,swin_tiny
41,0.9133333333333333,0.0,150,0.9133333333333333,swin_tiny
42,0.5724137931034483,0.05517241379310345,145,0.5172413793103449,swin_tiny
43,0.88,0.7666666666666667,150,0.11333333333333329,swin_tiny
44,0.7733333333333333,0.8533333333333334,150,-0.08000000000000007,swin_tiny
45,0.9666666666666667,0.92,150,0.046666666666666634,swin_tiny
46,0.9733333333333334,0.32,150,0.6533333333333333,swin_tiny
47,1.0,0.28,150,0.72,swin_tiny
48,0.7466666666666667,0.04666666666666667,150,0.7000000000000001,swin_tiny
49,0.8466666666666667,0.52,150,0.32666666666666666,swin_tiny
50,0.8733333333333333,0.66,150,0.21333333333333326,swin_tiny
51,0.9666666666666667,0.7533333333333333,150,0.21333333333333337,swin_tiny
52,0.9466666666666667,0.7,150,0.2466666666666667,swin_tiny
53,0.9,0.06,150,0.8400000000000001,swin_tiny
54,0.92,0.08,150,0.8400000000000001,swin_tiny
55,0.8933333333333333,0.1,150,0.7933333333333333,swin_tiny
56,1.0,0.4533333333333333,150,0.5466666666666666,swin_tiny
57,0.8714285714285714,0.6642857142857143,140,0.20714285714285718,swin_tiny
58,0.21333333333333335,0.26,150,-0.04666666666666666,swin_tiny
59,0.6206896551724138,0.2689655172413793,145,0.3517241379310345,swin_tiny
60,0.9866666666666667,0.44,150,0.5466666666666666,swin_tiny
61,0.5066666666666667,0.22666666666666666,150,0.28,swin_tiny
62,0.9666666666666667,0.9733333333333334,150,-0.00666666666666671,swin_tiny
63,0.7,0.2866666666666667,150,0.4133333333333333,swin_tiny
64,0.65,0.4,100,0.25,swin_tiny
65,0.6866666666666666,0.5466666666666666,150,0.14,swin_tiny
66,0.74,0.5066666666666667,150,0.23333333333333328,swin_tiny
67,0.8666666666666667,0.5866666666666667,150,0.28,swin_tiny
68,0.8066666666666666,0.32666666666666666,150,0.48,swin_tiny
69,1.0,0.0,150,1.0,swin_tiny
70,0.44666666666666666,0.47333333333333333,150,-0.026666666666666672,swin_tiny
71,0.66,0.5266666666666666,150,0.13333333333333341,swin_tiny
72,0.96,0.7066666666666667,150,0.2533333333333333,swin_tiny
73,0.9866666666666667,0.18,150,0.8066666666666666,swin_tiny
74,1.0,0.07407407407407407,135,0.9259259259259259,swin_tiny
75,0.9933333333333333,0.8533333333333334,150,0.1399999999999999,swin_tiny
76,0.9666666666666667,0.006666666666666667,150,0.96,swin_tiny
77,0.9172413793103448,0.8137931034482758,145,0.10344827586206895,swin_tiny
78,0.8933333333333333,0.8066666666666666,150,0.08666666666666667,swin_tiny
79,0.8666666666666667,0.6266666666666667,150,0.24,swin_tiny
80,0.9133333333333333,0.92,150,-0.00666666666666671,swin_tiny
81,0.7933333333333333,0.20666666666666667,150,0.5866666666666667,swin_tiny
82,0.9666666666666667,0.006666666666666667,150,0.96,swin_tiny
83,0.8956521739130435,0.3739130434782609,115,0.5217391304347827,swin_tiny
84,0.9466666666666667,0.7333333333333333,150,0.21333333333333337,swin_tiny
85,0.9466666666666667,0.94,150,0.00666666666666671,swin_tiny
86,0.88,0.38,150,0.5,swin_tiny
87,0.92,0.13333333333333333,150,0.7866666666666667,swin_tiny
88,0.8,0.8,150,0.0,swin_tiny
89,0.9666666666666667,0.7,150,0.2666666666666667,swin_tiny
90,0.7333333333333333,0.8266666666666667,150,-0.09333333333333338,swin_tiny
91,0.82,0.6666666666666666,150,0.15333333333333332,swin_tiny
92,0.9866666666666667,0.92,150,0.06666666666666665,swin_tiny
93,0.9933333333333333,0.8933333333333333,150,0.09999999999999998,swin_tiny
94,0.8666666666666667,0.0,150,0.8666666666666667,swin_tiny
95,0.8333333333333334,0.0,150,0.8333333333333334,swin_tiny
96,0.7655172413793103,0.07586206896551724,145,0.689655172413793,swin_tiny
97,0.9333333333333333,0.04666666666666667,150,0.8866666666666667,swin_tiny
98,0.9,0.5933333333333334,150,0.30666666666666664,swin_tiny
99,0.9933333333333333,0.98,150,0.013333333333333308,swin_tiny
100,0.96,0.85,100,0.10999999999999999,swin_tiny
101,0.37333333333333335,0.5266666666666666,150,-0.15333333333333327,swin_tiny
102,0.7533333333333333,0.4666666666666667,150,0.2866666666666666,swin_tiny
103,0.78,0.6933333333333334,150,0.08666666666666667,swin_tiny
104,0.8105263157894737,0.9368421052631579,95,-0.12631578947368427,swin_tiny
105,0.98,0.8933333333333333,150,0.08666666666666667,swin_tiny
106,0.6,0.5866666666666667,150,0.013333333333333308,swin_tiny
107,0.8,0.82,150,-0.019999999999999907,swin_tiny
108,0.8866666666666667,0.0,150,0.8866666666666667,swin_tiny
109,0.98,1.0,150,-0.020000000000000018,swin_tiny
110,0.68,0.31333333333333335,150,0.3666666666666667,swin_tiny
111,0.6666666666666666,0.8733333333333333,150,-0.20666666666666667,swin_tiny
112,0.9,0.86,100,0.040000000000000036,swin_tiny
113,0.9333333333333333,0.88,150,0.053333333333333344,swin_tiny
114,0.6689655172413793,0.46206896551724136,145,0.20689655172413796,swin_tiny
115,0.7466666666666667,0.013333333333333334,150,0.7333333333333334,swin_tiny
116,0.8620689655172413,0.45517241379310347,145,0.40689655172413786,swin_tiny
117,0.6933333333333334,0.22,150,0.4733333333333334,swin_tiny
118,0.7241379310344828,0.06896551724137931,145,0.6551724137931034,swin_tiny
119,0.74,0.38,150,0.36,swin_tiny
120,0.7733333333333333,0.5266666666666666,150,0.2466666666666667,swin_tiny
121,0.96,0.6,150,0.36,swin_tiny
122,0.8533333333333334,0.16,150,0.6933333333333334,swin_tiny
123,0.9448275862068966,0.32413793103448274,145,0.6206896551724138,swin_tiny
124,0.9103448275862069,0.7655172413793103,145,0.14482758620689662,swin_tiny
125,0.8066666666666666,0.2,150,0.6066666666666667,swin_tiny
126,0.7866666666666666,0.06666666666666667,150,0.72,swin_tiny
127,0.8533333333333334,0.6866666666666666,150,0.16666666666666674,swin_tiny
128,0.84,0.24666666666666667,150,0.5933333333333333,swin_tiny
129,0.6266666666666667,0.10666666666666667,150,0.52,swin_tiny
130,0.84,0.7466666666666667,150,0.09333333333333327,swin_tiny
131,0.96,0.7466666666666667,150,0.21333333333333326,swin_tiny
132,0.9266666666666666,0.17333333333333334,150,0.7533333333333333,swin_tiny
133,0.9933333333333333,0.0,150,0.9933333333333333,swin_tiny
134,0.6733333333333333,0.5066666666666667,150,0.16666666666666663,swin_tiny
135,0.7666666666666667,0.013333333333333334,150,0.7533333333333334,swin_tiny
136,0.7933333333333333,0.16666666666666666,150,0.6266666666666667,swin_tiny
137,0.8333333333333334,0.14,150,0.6933333333333334,swin_tiny
138,0.9133333333333333,0.0,150,0.9133333333333333,swin_tiny
139,0.9533333333333334,0.0,150,0.9533333333333334,swin_tiny
140,0.7724137931034483,0.43448275862068964,145,0.33793103448275863,swin_tiny
141,0.5266666666666666,0.4,150,0.1266666666666666,swin_tiny
142,0.7,0.23333333333333334,150,0.4666666666666666,swin_tiny
143,0.38666666666666666,0.07333333333333333,150,0.31333333333333335,swin_tiny
144,0.64,0.24,150,0.4,swin_tiny
145,0.56,0.08,150,0.48000000000000004,swin_tiny
146,0.9133333333333333,0.4866666666666667,150,0.42666666666666664,swin_tiny
147,0.9666666666666667,0.06,150,0.9066666666666667,swin_tiny
148,0.9793103448275862,0.35172413793103446,145,0.6275862068965516,swin_tiny
149,0.94,0.8466666666666667,150,0.09333333333333327,swin_tiny
150,0.9904761904761905,0.8476190476190476,105,0.1428571428571429,swin_tiny
151,0.8866666666666667,0.62,150,0.2666666666666667,swin_tiny
152,0.8206896551724138,0.027586206896551724,145,0.7931034482758621,swin_tiny
153,0.8933333333333333,0.15333333333333332,150,0.74,swin_tiny
154,0.7666666666666667,0.76,150,0.00666666666666671,swin_tiny
155,0.96,0.006666666666666667,150,0.9533333333333333,swin_tiny
156,0.8,0.006896551724137931,145,0.7931034482758621,swin_tiny
157,0.9866666666666667,0.17333333333333334,150,0.8133333333333334,swin_tiny
158,0.9933333333333333,0.9933333333333333,150,0.0,swin_tiny
159,0.9793103448275862,0.8068965517241379,145,0.1724137931034483,swin_tiny
160,0.9333333333333333,0.006666666666666667,150,0.9266666666666666,swin_tiny
161,0.8866666666666667,0.02666666666666667,150,0.8600000000000001,swin_tiny
162,0.96,0.006666666666666667,150,0.9533333333333333,swin_tiny
163,0.9466666666666667,0.6733333333333333,150,0.2733333333333333,swin_tiny
164,0.9066666666666666,0.03333333333333333,150,0.8733333333333333,swin_tiny
165,0.9310344827586207,0.013793103448275862,145,0.9172413793103448,swin_tiny
166,0.8,0.14666666666666667,150,0.6533333333333333,swin_tiny
167,0.9310344827586207,0.034482758620689655,145,0.896551724137931,swin_tiny
168,0.993103448275862,0.0,145,0.993103448275862,swin_tiny
169,0.8733333333333333,0.006666666666666667,150,0.8666666666666666,swin_tiny
170,0.9333333333333333,0.19333333333333333,150,0.74,swin_tiny
171,0.9066666666666666,0.0,150,0.9066666666666666,swin_tiny
172,0.6733333333333333,0.13333333333333333,150,0.54,swin_tiny
173,0.9,0.30666666666666664,150,0.5933333333333334,swin_tiny
174,0.7866666666666666,0.02,150,0.7666666666666666,swin_tiny
175,0.9733333333333334,0.09333333333333334,150,0.88,swin_tiny
176,0.9666666666666667,0.0,150,0.9666666666666667,swin_tiny
177,0.9076923076923077,0.5230769230769231,130,0.3846153846153846,swin_tiny
178,0.6620689655172414,0.020689655172413793,145,0.6413793103448275,swin_tiny
179,0.88,0.006666666666666667,150,0.8733333333333333,swin_tiny
180,0.9448275862068966,0.6758620689655173,145,0.2689655172413793,swin_tiny
181,0.9466666666666667,0.16,150,0.7866666666666666,swin_tiny
182,0.9666666666666667,0.7533333333333333,150,0.21333333333333337,swin_tiny
183,0.8133333333333334,0.8,150,0.013333333333333308,swin_tiny
184,0.96,0.5933333333333334,150,0.3666666666666666,swin_tiny
185,0.9466666666666667,0.42,150,0.5266666666666666,swin_tiny
186,0.97,0.9,100,0.06999999999999995,swin_tiny
